St. Lawrence County,6.6,11.9,36.0,29.3,22.8,100687
Saratoga County,3.8,6.0,25.4,29.0,39.7,269852
Schenectady County,4.3,9.8,29.7,30.0,30.6,171553
Schoharie County,5.4,11.5,38.0,30.0,20.5,149535
Schuyler County,6.0,10.0,39.9,29.3,20.8,122469
Seneca County,4.9,14.5,35.6,29.9,20.0,105833
Steuben County,5.8,10.4,37.3,30.0,22.3,104104
Suffolk County,4.4,10.0,28.9,26.8,34.4,417873
Sullivan County,5.2,13.8,33.4,30.5,22.4,149182
Tioga County,7.1,9.8,35.3,30.0,25.0,145365
Tompkins County,4.2,5.5,19.9,23.0,51.6,206347
Ulster County,4.4,9.9,30.5,28.6,31.0,249371
Warren County,4.1,8.8,33.4,29.3,28.4,245133
Washington County,3.3,11.5,39.6,28.7,20.2,248821
Wayne County,6.6,10.0,36.1,32.7,21.2,91845
Westchester County,4.3,12.4,19.7,20.6,47.3,580109
Wyoming County,10.2,11.9,41.2,31.9,15.0,70108
Yates County,4.4,14.8,34.1,27.9,23.2,137631
North Carolina,5.1,13.7,26.4,30.9,29.0,0
Alamance County,4.7,15.3,28.2,34.5,22.1,163649
Alexander County,4.2,19.4,39.6,27.6,13.3,143639
Alleghany County,5.1,19.0,32.3,30.1,18.6,116210
Anson County,5.8,19.6,41.1,29.8,9.5,92065
Ashe County,4.8,16.7,31.5,32.3,19.5,160837
Avery County,5.0,21.0,29.8,29.4,19.8,148531
Beaufort County,4.8,15.4,32.9,33.2,18.6,325289
Bertie County,6.6,25.2,38.1,25.2,11.5,84431
Bladen County,6.9,21.6,31.9,31.7,14.8,95775
Brunswick County,6.0,12.0,27.5,33.5,27.0,113448
Buncombe County,3.9,10.0,24.5,28.9,36.6,264986
Burke County,4.5,20.4,30.0,32.7,16.9,117377
Cabarrus County,4.6,11.1,26.3,34.1,28.6,228787
Caldwell County,4.3,22.4,31.8,31.9,13.8,134389
Camden County,5.2,16.8,23.4,39.5,20.4,238099
Carteret County,5.2,10.0,26.6,37.4,25.9,218837
Caswell County,5.4,24.9,33.5,28.5,13.2,112040
Catawba County,4.7,16.6,30.5,31.3,21.6,156063
Chatham County,4.2,13.1,21.7,26.3,38.8,305573
Cherokee County,5.1,15.8,33.8,31.2,19.2,105476
Chowan County,6.4,15.8,34.3,29.8,20.1,137295
Clay County,10.4,12.0,32.6,34.4,21.0,78637
Cleveland County,3.8,16.5,34.7,32.5,16.3,170332
Columbus County,6.4,19.3,32.7,36.0,12.0,91173
Craven County,5.2,12.7,26.9,38.0,22.5,170789
Cumberland County,4.7,9.7,25.7,40.4,24.1,157392
Currituck County,5.1,12.8,29.0,36.3,21.9,253614
Dare County,6.8,7.5,24.6,38.9,29.0,304980
Davidson County,3.6,17.6,33.5,30.7,18.2,278228
Davie County,4.5,14.5,31.0,30.9,23.6,185124
Duplin County,5.3,28.0,31.0,30.8,10.3,95025
Durham County,4.5,12.6,17.1,23.4,46.9,250275
Edgecombe County,8.7,22.6,36.4,30.6,10.4,88814
Forsyth County,4.9,12.1,25.3,29.0,33.6,170423
Franklin County,7.3,16.8,30.2,32.6,20.4,235602
Gaston County,5.3,16.8,30.0,33.4,19.8,155531
Gates County,5.1,14.7,37.3,33.6,14.5,152490
Graham County,8.8,21.0,35.5,29.6,14.0,133549
Granville County,4.3,18.4,31.3,30.9,19.4,156343
Greene County,3.3,24.9,31.6,34.2,9.2,257935
Guilford County,5.2,11.6,24.5,29.4,34.5,177609
Halifax County,5.9,23.2,36.1,27.3,13.4,113346
Harnett County,5.8,14.2,31.3,35.2,19.3,161265
Haywood County,6.5,13.0,28.6,34.6,23.8,113551
Henderson County,4.7,11.3,26.2,32.8,29.7,124595
Hertford County,6.6,19.7,33.0,32.4,15.0,92885
Hoke County,6.6,15.4,28.7,38.2,17.8,138553
Hyde County,2.7,19.4,41.0,30.9,8.7,91989
Iredell County,4.8,12.1,29.2,33.0,25.7,203488
Jackson County,4.4,13.2,26.8,30.6,29.4,138881
Johnston County,5.9,15.0,30.2,33.5,21.2,81285
Jones County,5.8,18.5,29.3,38.2,14.0,77417
Lee County,6.9,19.0,26.0,34.1,20.8,83577
Lenoir County,5.9,19.7,31.5,35.1,13.7,100055
Lincoln County,4.6,16.1,31.4,32.8,19.7,215167
McDowell County,12.2,17.6,35.2,32.6,14.6,35932
Macon County,4.3,12.3,30.6,34.3,22.8,124213
Madison County,3.2,17.5,30.6,27.2,24.7,262393
Martin County,4.4,16.3,36.1,31.8,15.8,129428
Mecklenburg County,5.7,10.4,18.4,28.1,43.1,128179
Mitchell County,7.0,18.3,32.6,31.6,17.5,70568
Montgomery County,4.2,23.6,32.1,29.8,14.5,251623
Moore County,3.0,10.4,24.2,31.2,34.2,114284
Nash County,6.6,15.9,33.7,30.8,19.6,139247
New Hanover County,4.7,7.7,22.2,32.2,37.9,263828
Northampton County,5.9,21.7,38.2,28.8,11.3,169610
Onslow County,5.5,9.0,29.0,42.5,19.5,160548
Orange County,4.1,7.6,15.0,19.7,57.7,240604
Pamlico County,5.3,13.3,31.1,36.4,19.2,161158
Pasquotank County,6.3,14.6,32.0,34.5,18.9,170040
Pender County,5.3,14.5,30.0,32.4,23.1,181831
Perquimans County,6.4,15.1,35.4,32.1,17.4,177103
Person County,5.5,15.3,37.4,32.4,14.9,130535
Pitt County,5.6,11.2,24.9,34.4,29.5,159017
Polk County,4.6,12.2,25.2,30.8,31.8,169898
Randolph County,6.0,20.0,34.5,30.3,15.1,103045
Richmond County,3.7,19.7,35.0,31.4,13.8,166950
Robeson County,7.9,23.6,34.4,29.3,12.6,82505
Rockingham County,3.5,18.9,36.1,31.1,13.8,230336
Rowan County,5.6,16.1,33.2,33.1,17.6,142992
Rutherford County,3.7,19.0,31.9,32.4,16.7,240864
Sampson County,5.5,24.3,33.5,30.3,11.9,93848
Scotland County,9.1,21.4,34.3,29.5,14.7,91173
Stanly County,4.6,15.3,33.9,34.7,16.1,142324
Stokes County,4.8,17.8,39.3,28.6,14.3,134923
Surry County,5.3,22.4,30.8,31.5,15.3,179137
Swain County,6.1,19.7,32.8,32.1,15.3,130874
Transylvania County,4.9,11.8,28.4,30.2,29.7,216269
Tyrrell County,8.4,27.0,39.3,25.4,8.2,121029
Union County,5.8,10.8,25.0,30.5,33.6,122930
Vance County,7.2,23.7,36.3,28.6,11.5,102195
Wake County,4.3,7.7,16.2,26.1,50.1,298303
Warren County,4.1,20.8,35.3,29.2,14.6,245133
Washington County,3.3,20.7,37.7,31.9,9.7,248821
Watauga County,4.5,12.0,20.9,28.2,38.9,257575
Wayne County,6.6,17.0,29.4,34.9,18.7,91845
Wilkes County,4.8,23.1,32.9,30.2,13.8,144892
Wilson County,3.9,19.8,33.5,28.1,18.6,183788
Yadkin County,4.4,21.9,34.5,31.5,12.1,138625
Yancey County,5.2,16.6,34.4,28.8,20.1,149601
North Dakota,3.1,8.0,27.4,36.4,28.2,0
Adams County,6.0,4.0,34.0,34.4,27.5,137164
Barnes County,3.2,9.1,32.7,34.5,23.7,119311
Benson County,4.0,15.0,32.4,37.6,15.0,70141
Billings County,3.0,9.9,32.9,32.3,24.9,188637
Bottineau County,4.6,9.2,32.1,37.5,21.3,143030
Bowman County,2.2,10.2,32.6,35.2,21.9,152294
Burke County,4.5,11.1,28.6,39.5,20.9,117377
Burleigh County,2.6,6.6,23.7,35.5,34.2,269916
Cass County,7.2,5.5,20.7,36.4,37.4,92587
Cavalier County,2.6,9.0,28.3,44.0,18.7,97220
Dickey County,1.9,12.3,27.3,32.5,28.0,112388
Divide County,2.6,11.8,33.9,31.3,23.1,153516
Dunn County,4.1,9.0,32.5,38.1,20.5,168181
Eddy County,4.3,10.9,30.7,36.3,22.2,75536
Emmons County,4.3,15.2,36.6,33.0,15.3,93861
Foster County,3.0,11.3,28.6,38.5,21.6,127862
Golden Valley County,2.7,7.6,24.7,45.4,22.3,122059
Grand Forks County,2.3,6.3,25.1,35.5,33.1,205312
Grant County,3.9,11.3,37.1,33.5,18.1,147252
Griggs County,2.8,12.4,32.8,34.6,20.3,93453
Hettinger County,3.0,12.1,36.1,38.0,13.8,110149
Kidder County,3.8,9.0,35.7,35.5,19.7,106280
LaMoure County,2.4,13.7,30.4,33.3,22.5,92741
Logan County,10.2,15.6,41.6,29.0,13.8,88590
McHenry County,4.9,10.0,34.7,34.5,20.8,118802
McIntosh County,8.9,18.4,31.4,31.9,18.3,97440
McKenzie County,3.7,7.6,31.1,36.7,24.6,217447
McLean County,3.5,8.5,35.4,37.8,18.3,162169
Mercer County,6.7,9.4,29.2,40.7,20.7,92307
Morton County,3.2,7.9,31.2,35.6,25.3,190362
Mountrail County,3.0,8.1,29.5,38.7,23.6,172858
Nelson County,3.6,8.3,32.4,39.8,19.4,246128
Oliver County,5.4,12.1,32.5,38.0,17.4,174894
Pembina County,5.0,11.1,35.2,33.5,20.2,87040
Pierce County,4.0,11.7,35.4,38.9,14.0,211028
Ramsey County,2.8,9.1,31.3,37.7,21.9,132748
Ransom County,2.2,10.0,36.6,36.2,17.2,122772
Renville County,3.8,7.8,31.0,44.0,17.2,128167
Richland County,3.7,8.6,29.1,40.5,21.9,144247
Rolette County,10.8,16.0,22.3,39.2,22.5,75027
Sargent County,1.9,8.3,31.3,41.5,19.0,98136
Sheridan County,4.7,13.1,36.5,34.9,15.4,251742
Sioux County,4.4,14.3,32.2,36.9,16.6,77674
Slope County,2.5,11.4,27.8,31.5,29.3,90908
Stark County,5.4,9.4,30.8,35.2,24.7,142416
Steele County,2.1,5.9,29.8,41.1,23.2,73297
Stutsman County,2.5,10.1,34.4,30.9,24.5,133257
Towner County,2.2,7.7,33.3,40.4,18.6,74315
Traill County,2.8,7.8,26.2,38.8,27.2,129491
Walsh County,3.7,13.1,36.7,33.5,16.7,85207
Ward County,5.7,6.7,29.9,37.1,26.4,91943
Wells County,3.9,15.2,33.0,30.5,21.3,85716
Williams County,4.5,7.7,28.4,41.4,22.5,101110
Ohio,5.0,10.5,33.8,29.0,26.7,0
Adams County,6.0,21.8,45.7,21.7,10.9,137164
Allen County,5.0,10.7,38.9,33.0,17.4,128665
Ashland County,5.4,12.6,43.1,24.7,19.6,115269
Ashtabula County,6.1,14.6,44.3,28.0,13.1,121719
Athens County,6.4,10.3,32.9,27.7,29.1,165727
Auglaize County,3.7,7.2,44.6,30.4,17.8,153598
Belmont County,7.4,10.1,42.4,31.1,16.4,120458
Brown County,3.6,14.7,47.7,25.1,12.4,188201
Butler County,5.1,10.3,33.3,27.2,29.1,224851
Carroll County,5.2,13.0,47.8,27.8,11.4,109765
Champaign County,4.5,10.9,45.4,27.3,16.5,135995
Clark County,3.9,12.8,37.1,32.1,18.0,126002
Clermont County,4.4,10.4,33.5,28.5,27.6,174213
Clinton County,7.1,11.5,42.2,29.8,16.5,130036
Columbiana County,6.7,12.4,45.4,28.3,13.9,109483
Coshocton County,7.1,14.3,49.3,24.4,12.1,102506
Crawford County,4.9,11.5,45.8,30.0,12.7,136305
Cuyahoga County,5.6,11.5,28.3,29.3,30.9,141414
Darke County,4.1,11.1,48.5,27.3,13.1,121504
Defiance County,4.9,10.2,44.6,29.5,15.8,120968
Delaware County,4.9,3.4,20.5,23.7,52.5,265207
Erie County,6.5,9.4,38.3,30.7,21.6,139964
Fairfield County,7.2,8.3,33.8,31.5,26.4,106809
Fayette County,7.9,12.6,49.4,23.5,14.5,89209
Franklin County,7.3,9.6,25.0,27.0,38.4,235602
Fulton County,6.3,9.6,42.0,31.4,17.0,162675
Gallia County,6.8,19.5,40.4,24.7,15.4,110771
Geauga County,4.5,8.9,27.0,26.8,37.3,278318
Greene County,3.3,7.4,25.2,29.8,37.6,257935
Guernsey County,7.1,15.5,42.3,28.5,13.7,110663
Hamilton County,4.9,9.9,27.0,27.5,35.6,116539
Hancock County,7.0,7.5,36.4,30.3,25.8,94868
Hardin County,6.1,10.6,48.9,26.2,14.4,124521
Harrison County,5.8,14.1,47.2,29.0,9.7,124315
Henry County,5.6,8.7,44.3,30.9,16.0,96467
Highland County,3.1,16.1,43.2,28.7,12.0,188228
Hocking County,5.6,11.6,45.3,29.0,14.1,127086
Holmes County,3.6,41.5,36.3,14.4,7.7,197284
Huron County,6.5,12.3,47.0,27.2,13.5,127515
Jackson County,4.4,15.8,42.7,24.6,16.9,138881
Jefferson County,3.9,10.1,42.2,32.2,15.4,205423
Knox County,4.2,10.4,41.1,26.6,21.9,47690
Lake County,7.8,8.1,33.5,31.5,27.0,81761
Lawrence County,5.7,14.3,41.6,29.9,14.1,107564
Licking County,4.4,9.6,36.4,30.7,23.3,185691
Logan County,10.2,10.4,49.2,24.9,15.6,88590
Lorain County,6.1,10.8,32.2,33.5,23.5,154192
Lucas County,5.2,11.2,30.4,33.3,25.1,124327
Madison County,3.2,13.3,42.0,28.4,16.4,262393
Mahoning County,6.4,9.9,37.9,29.4,22.8,109856
Marion County,6.5,13.4,43.1,31.2,12.3,113680
Medina County,4.4,6.4,31.9,30.3,31.5,144790
Meigs County,6.8,16.0,43.2,27.3,13.4,128902
Mercer County,6.7,8.2,47.8,27.1,16.8,92307
Miami County,4.3,10.9,36.0,32.0,21.1,161597
Monroe County,3.8,12.5,51.1,25.7,10.7,154658
Montgomery County,4.2,10.4,28.4,35.1,26.1,251623
Morgan County,4.4,12.3,46.7,28.9,12.2,182401
Morrow County,4.8,13.9,45.5,27.1,13.5,144751
Muskingum County,6.0,13.5,41.4,30.0,15.1,120646
Noble County,3.5,15.9,49.8,24.8,9.5,96928
Ottawa County,5.0,7.7,37.7,33.3,21.3,86193
Paulding County,4.6,9.8,49.7,27.5,13.0,99286
Perry County,6.3,16.1,44.3,27.7,12.0,91668
Pickaway County,4.8,12.9,43.3,26.5,17.3,166618
Pike County,6.4,21.9,40.7,25.2,12.3,194217
Portage County,3.8,8.1,37.2,27.4,27.3,173869
Preble County,4.7,11.2,44.8,30.5,13.5,128771
Putnam County,4.9,7.1,42.3,31.1,19.4,156578
Richland County,3.7,12.8,40.9,29.9,16.4,144247
Ross County,5.5,14.3,43.6,26.8,15.3,131916
Sandusky County,4.7,10.7,42.3,32.2,14.8,120109
Scioto County,7.7,15.9,40.6,28.5,15.0,108517
Seneca County,4.9,9.2,45.5,30.6,14.7,105833
Shelby County,6.0,9.3,43.4,30.2,17.1,78516
Stark County,5.4,9.6,37.9,29.9,22.6,142416
Summit County,3.1,9.0,32.1,28.1,30.7,628648
Trumbull County,6.8,11.1,45.2,25.7,18.0,109339
Tuscarawas County,5.7,14.1,46.4,24.5,15.0,136424
Union County,5.8,8.1,35.7,27.2,29.1,122930
Van Wert County,4.0,8.5,47.6,26.8,17.2,106263
Vinton County,7.0,19.2,46.3,25.0,9.6,91987
Warren County,4.1,7.1,26.1,25.8,41.0,245133
Washington County,3.3,9.8,41.3,30.5,18.4,248821
Wayne County,6.6,14.6,40.5,23.4,21.5,91845
Williams County,4.5,11.4,45.0,29.4,14.2,101110
Wood County,4.7,5.9,31.4,31.0,31.7,145428
Wyandot County,3.7,9.7,48.0,27.7,14.6,118714
Oklahoma,4.8,12.7,31.6,31.2,24.5,0
Adair County,5.9,20.5,42.9,23.1,13.4,83023
Alfalfa County,3.3,11.5,40.1,27.6,20.9,76173
Atoka County,6.6,18.2,40.6,26.5,14.7,100609
Beaver County,4.9,15.8,37.8,24.9,21.5,161460
Beckham County,7.2,15.5,39.8,26.4,18.3,119729
Blaine County,3.7,15.0,38.1,30.0,17.0,85681
Bryan County,4.3,13.9,34.2,29.8,22.1,101120
Caddo County,5.3,14.2,41.3,28.4,16.1,83739
Canadian County,4.0,8.2,29.5,36.5,25.8,174308
Carter County,5.6,13.5,38.0,29.1,19.5,121614
Cherokee County,5.1,14.3,32.0,29.6,24.1,105476
Choctaw County,7.6,19.4,39.7,27.9,13.0,90794
Cimarron County,2.5,15.5,37.8,26.9,19.8,58689
Cleveland County,3.8,8.7,25.4,34.1,31.8,170332
Coal County,7.3,17.1,39.9,26.0,17.0,89771
Comanche County,4.3,10.4,33.6,35.3,20.7,96239
Cotton County,4.8,12.3,40.6,30.7,16.4,79342
Craig County,4.8,14.4,40.4,31.0,14.3,171413
Creek County,5.8,13.7,41.0,29.7,15.6,141560
Custer County,4.0,12.1,34.4,25.7,27.8,211543
Delaware County,4.9,15.5,36.9,30.9,16.7,265207
Dewey County,9.0,9.5,44.1,24.4,22.0,68600
Ellis County,3.7,12.1,36.1,29.9,21.9,208565
Garfield County,5.8,12.8,36.4,29.5,21.4,160790
Garvin County,5.4,15.3,43.3,25.9,15.4,95497
Grady County,5.0,12.3,39.2,30.7,17.8,122622
Grant County,3.9,9.0,35.1,31.7,24.3,147252
Greer County,7.4,14.2,37.5,33.9,14.4,67277
Harmon County,3.8,23.0,26.7,28.8,21.5,50816
Harper County,3.8,18.0,35.7,22.2,24.1,78013
Haskell County,4.2,19.6,39.2,29.2,12.1,52845
Hughes County,2.4,20.3,40.1,28.7,10.9,181054
Jackson County,4.4,17.5,26.6,35.3,20.6,138881
Jefferson County,3.9,16.1,42.1,28.4,13.3,205423
Johnston County,5.9,19.0,36.7,28.5,15.8,81285
Kay County,6.3,13.0,33.3,34.2,19.5,85988
Kingfisher County,3.3,11.7,35.8,30.5,22.0,139258
Kiowa County,5.3,15.4,37.4,29.7,17.6,63903
Latimer County,8.6,15.9,34.8,33.5,15.9,82921
Le Flore County,6.9,18.2,40.8,26.5,14.5,93289
Lincoln County,4.6,14.9,38.8,32.0,14.3,215167
Logan County,10.2,9.7,33.1,30.6,26.6,88590
Love County,3.2,16.8,43.4,26.3,13.4,96724
McClain County,4.1,12.0,34.5,30.6,22.9,174099
McCurtain County,7.2,18.4,41.8,26.1,13.8,79751
McIntosh County,8.9,15.7,40.2,30.3,13.8,97440
Major County,4.1,12.1,41.3,29.8,16.9,96110
Marshall County,8.0,19.7,34.8,31.9,13.6,104355
Mayes County,5.1,13.8,38.3,32.6,15.3,109096
Murray County,4.5,17.2,38.0,24.7,20.2,109505
Muskogee County,5.5,14.5,35.9,30.5,19.2,109402
Noble County,3.5,11.5,35.2,30.6,22.7,96928
Nowata County,6.1,14.3,43.4,29.7,12.6,83432
Okfuskee County,6.1,20.9,37.6,29.3,12.1,80876
Oklahoma County,4.3,13.6,25.3,30.3,30.8,159346
Okmulgee County,7.2,12.7,36.6,35.1,15.6,84202
Osage County,5.8,12.0,41.6,29.6,16.9,115450
Ottawa County,5.0,16.2,36.2,33.8,13.9,86193
Pawnee County,6.6,12.4,43.0,28.1,16.5,91752
Payne County,3.7,8.8,26.4,27.7,37.1,159911
Pittsburg County,6.2,13.9,36.5,33.5,16.1,100609
Pontotoc County,4.1,11.5,33.9,27.6,27.0,123001
Pottawatomie County,4.6,13.5,35.5,33.3,17.7,121569
Pushmataha County,7.3,17.8,39.1,28.6,14.4,75048
Roger Mills County,5.1,8.1,38.5,32.3,21.2,108482
Rogers County,5.0,8.7,32.9,35.2,23.2,165153
Seminole County,6.9,16.2,35.8,34.1,13.9,72799
Sequoyah County,6.3,18.5,38.4,29.1,14.1,98959
Stephens County,5.3,13.1,40.0,28.9,18.0,78839
Texas County,3.4,28.3,29.5,22.1,20.1,111754
Tillman County,4.4,22.3,36.3,25.3,16.1,55315
Tulsa County,4.7,11.2,25.8,32.3,30.7,163161
Wagoner County,4.8,10.4,34.8,33.0,21.8,168404
Washington County,3.3,9.2,35.1,29.4,26.3,248821
Washita County,6.9,11.9,40.9,25.7,21.4,82001
Woods County,3.2,12.1,33.4,27.8,26.7,95190
Woodward County,6.2,12.6,38.2,28.3,20.9,125762
Oregon,4.8,10.0,23.9,34.7,31.4,0
Baker County,6.3,9.6,31.6,35.8,23.0,160150
Benton County,6.2,5.0,14.3,27.0,53.7,268153
Clackamas County,4.3,6.7,22.4,36.8,34.1,436075
Clatsop County,4.7,8.1,25.6,42.3,24.1,279272
Columbia County,3.6,9.6,32.5,38.6,19.2,195427
Coos County,6.4,11.1,32.4,38.1,18.4,195017
Crook County,4.5,12.4,36.4,35.1,16.1,228857
Curry County,6.7,10.3,27.6,38.5,23.6,243414
Deschutes County,4.8,7.0,23.6,36.1,33.3,404646
Douglas County,5.2,10.9,32.4,40.4,16.3,149386
Gilliam County,5.8,10.1,37.8,35.1,17.1,121982
Grant County,3.9,10.4,31.8,36.1,21.7,147252
Harney County,6.2,10.4,35.4,36.8,17.3,123082
Hood River County,4.1,19.7,24.9,25.3,30.1,373316
Jackson County,4.4,11.1,27.1,35.8,26.1,138881
Jefferson County,3.9,16.5,29.3,38.2,16.1,205423
Josephine County,6.4,11.2,32.3,39.2,17.3,305780
Klamath County,6.7,12.4,30.7,38.0,18.9,197217
Lake County,7.8,16.1,33.4,33.2,17.3,81761
Lane County,5.1,8.9,24.7,37.7,28.7,289823
Lincoln County,4.6,10.7,29.8,36.4,23.0,215167
Linn County,5.7,10.3,30.4,41.1,18.1,237695
Malheur County,5.5,19.9,30.1,36.8,13.3,140461
Marion County,6.5,14.9,27.1,35.6,22.4,113680
Morrow County,4.8,24.9,34.6,30.6,10.0,144751
Multnomah County,4.2,9.3,17.6,30.3,42.7,424963
Polk County,4.6,9.0,25.8,35.4,29.8,169898
Sherman County,2.9,6.7,35.9,40.5,17.0,93231
Tillamook County,4.9,10.2,33.6,35.3,20.9,256833
Umatilla County,5.3,17.4,29.0,38.1,15.6,189188
Union County,5.8,7.4,33.6,35.8,23.3,122930
Wallowa County,6.7,6.8,32.5,35.6,25.2,239344
Wasco County,4.8,14.2,30.0,37.3,18.6,210526
Washington County,3.3,9.2,18.6,31.0,41.2,248821
Wheeler County,4.7,8.4,38.0,36.6,17.0,92909
Yamhill County,4.6,12.0,28.0,35.4,24.5,333044
Pennsylvania,5.4,10.5,36.0,24.2,29.3,0
Adams County,6.0,12.2,41.9,24.1,21.9,137164
Allegheny County,5.2,6.1,28.9,25.9,39.1,164199
Armstrong County,2.8,10.9,48.8,24.8,15.5,134097
Beaver County,4.9,8.1,39.1,29.4,23.4,161460
Bedford County,4.1,13.3,50.8,22.1,13.8,213935
Berks County,5.0,14.5,38.1,23.8,23.6,183100
Blair County,5.3,9.3,48.1,23.0,19.5,133523
Bradford County,6.5,11.1,48.3,22.9,17.7,151830
Bucks County,4.6,6.4,30.2,25.0,38.4,353790
Butler County,5.1,6.5,34.2,26.0,33.3,224851
Cambria County,6.8,9.5,45.5,24.7,20.2,91196
Cameron County,7.2,12.8,45.9,25.7,15.6,93577
Carbon County,4.6,10.8,46.7,26.5,16.0,165738
Centre County,4.2,6.7,31.1,19.8,42.4,237310
Chester County,5.0,7.0,22.5,20.2,50.2,122803
Clarion County,6.2,11.5,46.1,21.5,20.9,114602
Clearfield County,7.3,12.9,50.8,23.1,13.2,100733
Clinton County,7.1,12.4,46.0,24.1,17.5,130036
Columbia County,3.6,11.0,44.6,23.0,21.4,195427
Crawford County,4.9,11.7,44.9,22.8,20.6,136305
Cumberland County,4.7,8.6,33.9,23.8,33.6,157392
Dauphin County,4.8,10.9,34.0,25.8,29.3,181122
Delaware County,4.9,7.6,31.6,24.0,36.8,265207
Elk County,5.5,8.5,48.8,25.0,17.8,101255
Erie County,6.5,8.9,39.8,24.3,27.0,139964
Fayette County,7.9,12.6,50.4,22.2,14.7,89209
Forest County,6.2,19.2,54.6,17.8,8.3,141027
Franklin County,7.3,13.5,43.1,23.4,20.1,235602
Fulton County,6.3,13.0,52.4,21.2,13.4,162675
Greene County,3.3,13.3,47.7,21.7,17.3,257935
Huntingdon County,7.0,11.4,51.2,22.7,14.7,127116
Indiana County,7.3,11.0,44.1,22.7,22.2,125343
Jefferson County,3.9,10.9,51.3,23.0,14.8,205423
Juniata County,5.4,17.6,51.4,17.7,13.3,149744
Lackawanna County,5.7,10.0,37.6,26.3,26.1,159821
Lancaster County,5.7,15.4,37.4,21.6,25.7,232113
Lawrence County,5.7,10.5,44.3,24.9,20.3,107564
Lebanon County,4.5,14.0,43.3,22.9,19.9,179697
Lehigh County,5.3,11.9,33.3,25.8,28.9,226100
Luzerne County,6.3,10.9,39.2,27.9,22.1,131218
Lycoming County,6.6,11.1,40.2,28.0,20.6,169110
McKean County,6.6,10.4,47.9,24.7,17.0,80399
Mercer County,6.7,10.5,44.1,23.8,21.6,92307
Mifflin County,5.7,16.9,51.1,19.9,12.1,108137
Monroe County,3.8,10.5,36.5,29.5,23.6,154658
Montgomery County,4.2,6.1,24.6,21.9,47.5,251623
Montour County,4.3,10.2,41.5,19.9,28.5,181237
Northampton County,5.9,9.6,35.1,27.4,27.9,169610
Northumberland County,5.5,14.2,50.2,20.6,15.0,284285
Perry County,6.3,11.7,46.2,25.7,16.3,91668
Philadelphia County,0.0,17.4,33.5,22.8,26.4,179981
Pike County,6.4,9.3,34.9,30.5,25.3,194217
Potter County,3.3,12.5,47.9,24.6,15.0,95098
Schuylkill County,6.2,12.1,47.7,24.9,15.3,106260
Snyder County,4.7,17.1,45.5,20.7,16.7,161424
Somerset County,7.2,12.9,49.2,22.5,15.5,114707
Sullivan County,5.2,11.0,49.2,24.3,15.5,149182
Susquehanna County,5.7,11.1,46.6,25.6,16.7,165908
Tioga County,7.1,10.9,44.1,24.5,20.5,145365
Union County,5.8,14.8,40.9,22.1,22.1,122930
Venango County,7.3,11.1,49.3,23.1,16.5,88637
Warren County,4.1,8.8,46.6,26.2,18.4,245133
Washington County,3.3,8.2,38.8,24.8,28.1,248821
Wayne County,6.6,10.1,43.1,26.3,20.5,91845
Westmoreland County,4.6,7.0,38.5,27.6,26.9,207767
Wyoming County,10.2,8.4,47.9,25.2,18.6,70108
York County,3.9,11.5,40.6,24.8,23.1,340745
Rhode Island,5.2,13.0,27.7,26.8,32.5,0
Bristol County,4.6,9.6,20.9,23.1,46.4,370301
Kent County,3.0,8.6,28.5,31.1,31.8,75724
Newport County,4.7,6.9,22.9,24.7,45.5,422705
Providence County,5.5,16.8,29.6,26.3,27.3,250303
Washington County,3.3,6.5,22.9,26.0,44.6,248821
South Carolina,5.0,14.0,29.5,30.1,26.5,0
Abbeville County,5.5,21.7,35.2,29.4,13.7,98663
Aiken County,5.0,14.5,31.0,29.2,25.3,154306
Allendale County,8.5,25.4,40.7,24.1,9.8,55511
Anderson County,4.3,16.1,31.9,32.0,20.0,98602
Bamberg County,9.0,22.5,28.6,29.9,19.1,70108
Barnwell County,7.3,20.4,35.3,31.0,13.2,81189
Beaufort County,4.8,7.6,22.7,30.1,39.6,325289
Berkeley County,4.0,11.8,30.5,34.7,23.0,186036
Calhoun County,12.8,16.1,38.6,28.3,17.0,82498
Charleston County,4.1,9.8,21.7,27.4,41.1,353561
Cherokee County,5.1,21.8,36.4,25.8,16.0,105476
Chester County,5.0,20.4,37.1,28.1,14.4,122803
Chesterfield County,3.9,23.4,41.0,24.0,11.5,258205
Clarendon County,6.6,20.5,36.5,28.1,15.0,95786
Colleton County,5.6,16.4,37.7,30.5,15.3,90139
Darlington County,6.2,19.1,35.9,27.9,17.1,88109
Dillon County,6.7,27.2,36.2,27.0,9.6,71600
Dorchester County,4.6,10.1,28.0,35.5,26.4,218260
Edgefield County,5.6,19.7,35.5,26.2,18.6,131256
Fairfield County,7.2,17.9,38.7,26.1,17.4,106809
Florence County,5.9,15.3,33.2,29.1,22.4,142315
Georgetown County,6.8,14.0,29.5,30.4,26.1,190294
Greenville County,4.2,13.1,25.3,28.7,32.9,200691
Greenwood County,5.2,17.5,29.4,29.6,23.5,137872
Hampton County,5.8,20.1,42.2,26.7,11.1,80337
Horry County,5.8,11.5,31.8,34.1,22.6,191044
Jasper County,7.7,21.6,36.0,27.8,14.5,104617
Kershaw County,5.2,14.1,35.9,29.4,20.6,126037
Lancaster County,5.7,15.8,33.3,27.6,23.3,232113
Laurens County,5.2,20.6,34.7,30.6,14.2,95777
